id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s,year,lyrics 
3LGsgpx4TfxhXbr07OFKqs,Oblivion,Grimes,['Grimes'],0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,4,251,2012,"[Verse 1]I never walk about after darkIt's my point of view'Cause someone could break your neckComing up behind youAlways coming and you'd never have a clueAnd now I look behind all the timeI will wait foreverAlways looking straightThinking, counting all the hours you wait[Chorus]See you on a dark nightSee you on a dark nightSee you on a dark nightSee you on a dark night[Verse 2]And no, I'm not a jerkI would ask if you could help me outIt's hard to understand'Cause when you're running by yourselfIt's hard to find someone to hold your handYou know it's good to be tough like meBut I would wait foreverI need someone elseTo look into my eyes and tell me""Girl, you know you've got to watch your health""[Bridge]To look into my eyes and tell meLa-la-la-la-laTo look into my eyes and tell meLa-la-la-la-laLa-la-la-la-laLa-la-la-la-laLa-la-la-la-laLa-la-la-la-la"
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,Justin Bieber,"['Justin Bieber', 'Big Sean']",0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,4,229,2012,"[Intro: Justin Bieber]As long as you love me(Love me, love me, love me, love me, love me, love me)As long as you love me(Love me, love me, love me, love me)As long as you love me[Verse 1: Justin Bieber]We're under pressure (We're under pressure)Seven billion people in the world tryna fit in (Tryna fit in)Keep it together (Keep it together)Smile on your face, even though your heart is frowning (Frowning)But hey now (Hey now), you know, girl (You know, girl)We both know, it's a cruel world (Cruel world)But I will (But I will) take my chances[Chorus: Justin Bieber]As long as you love meWe could be starving, we could be homeless, we could be brokeAs long as you love meI'll be your platinum, I'll be your silver, I'll be your goldAs long as you love me, love meAs long as you love me, love me[Verse 2: Justin Bieber]I'll be your soldier (I'll be your soldier)Fighting every second of the day for your dreams, girl(For your dreams, girl)I'll be your Hova (I'll be your Hova)You could be my Destiny's Child on the scene, girlSo don't stress (Don't stress), and don't cry (And don't cry)Oh, we don't need no wings to fly (Wings to fly)Just take (Take), my hand[Chorus: Justin Bieber]As long as you love meWe could be starving, we could be homeless, we could be brokeAs long as you love meI'll be your platinum, I'll be your silver, I'll be your goldAs long as you love me, love meAs long as you love me, love me"
4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,['Passion Pit'],0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,4,264,2012,"[Verse 1]All these kind of placesMake it seem like it's been agesAnd tomorrow some new building will scrape the skyI love this country dearlyI can feel the ladder clearlyBut I never thought I'd be alone to tryOnce I was outside Penn StationSelling red and white carnationsWe were still aloneMy wife and IBefore we marry, save my moneyBrought my dear wife overNow I work to bring my family statesideBut off the boat they stayed a whileThen scattered across the coastOnce a year I'll see them for a week or soAt most I took a walk[Chorus]Take a walk, take a walk, take a walkTake a walk, oh-oh-ohI took a walkTake a walk, take a walk, take a walkTake a walk, oh-oh-oh[Verse 2]Practice isn't perfectBut the market cuts a lossI remind myself that times could be much worseMy wife won't ask me questionsAnd there's not so much to askAnd she'll never flaunt around an empty purseOnce my mother-in-law cameJust to stay a couple nightsThen decided she would stay the rest of her lifeI watch my little childrenPlay some board game in the kitchenAnd I sit and pray they never feel my strife"
0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,Otto Knows,['Otto Knows'],0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,4,193,2012,None
3180WDzph4WrS4sLSNcGfa,Wings,Little Mix,['Little Mix'],0.742,0.878,9,-3.127,0,0.128,0.000758,8.88e-05,0.286,0.564,114.965,4,222,2012,"[Chorus: All]Mama told me not to waste my life (Ah-ooh)She said, ""Spread your wings, my little butterfly (Ah-ooh)Don't let what they say keep you up at night (Ah-ooh)And if they give you shh, then they can walk on by""[Verse 1: Jesy, Jade]My feet, feet can't touch the groundAnd I can't hear a soundBut you just keep on running up your mouth, yeah (Hey, hey, hey, hey)Walk, walk on over there'Cause I'm too fly to care, oh, yeah[Pre-Chorus: Leigh-Anne, Leigh-Anne & Perrie]Your words don't mean a thingI'm not listeningKeep talking, all I know is[Chorus: All, Perrie, Jade]Mama told me not to waste my lifeShe said, ""Spread your wings, my little butterflyDon't let what they say keep you up at nightAnd they can't detain you 'cause wings are made to fly""And we don't let nobody bring us down (Down, down)No matter what you say, it won't hurt meDon't matter if I fall from the skyThese wings are made to fly (Hey, hey)[Verse 2: Perrie, Leigh-Anne]I'm firing up on that runwayI know we're gonna get there somedayBut we don't need no ready steady go, noTalk, talk turns into airAnd I don't even care, oh, yeah[Pre-Chorus: Leigh-Anne, Leigh-Anne & Perrie]Your words don't mean a thingI'm not listeningKeep talking, all I know is"
4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),P!nk,['P!nk'],0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,4,256,2012,None
4d2hD63oUGU3s7L66JD0BE,Dance Again,Jennifer Lopez,"['Jennifer Lopez', 'Pitbull']",0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,4,237,2012,"[Intro: Pitbull]Dance, yes (RedOne)Love, nextDance, yes (J.Lo)Love, next[Verse 1: Pitbull]Shimmy shimmy ya, shimmy yam, shimmy yayI'm a old dirty dog all dayNo way, JoséYour girl only go one way (Ay mi madre)You should check that outMaybe you won't turn her outMaybe it's none of my businessBut for now, work it outLet's get this, dale[Verse 2: Jennifer Lopez & (Pitbull)]Nobody knows what I'm feeling insideI find it so stupidSo why should I hideThat I love to make love to you, baby(Yeah, make love to me)So many ways, wanna touch you tonightI'm a big girl, got no secrets this timeYeah, I love to make love to you, baby(Yeah, make love to me)[Pre-Chorus: Jennifer Lopez]If this would be a perfect worldWe'd be together then(Let's do it, do it, do it)Only got just one life this I've learnedWho cares what they're gonna say(Let's do it, do it, do it)[Chorus: Jennifer Lopez]I wanna dance, and loveAnd dance againI wanna dance, and loveAnd dance again[Refrain: Pitbull]Dance, yesLove, nextDance, yesLove, next"
6BtmXhTJMM9sBTHeYYASGz,It's Time,Imagine Dragons,['Imagine Dragons'],0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,4,238,2012,None
2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,Adele,['Adele'],0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052,4,223,2012,"[Intro]Ooh, ooh, ooh, ooh[Verse 1]She, she ain't realShe ain't gon' be able to love you like I willShe is a strangerYou and I have history, or don't you remember?Sure, she's got it allBut baby, is that really what you want?[Pre-Chorus]Bless your soul, you've got your head in the cloudsShe made a fool out of you and, boy, she's bringin' you downShe made your heart melt, but you're cold to the coreNow rumour has it, she ain't got your love anymore[Chorus]Rumour has it (Rumour)Rumour has it (Rumour)Rumour has it (Rumour)Rumour has it (Rumour)Rumour has it (Rumour)Rumour has it (Rumour)Rumour has it (Rumour)Rumour has it (Rumour)[Verse 2]She is half your ageBut I'm guessin' that's the reason that you strayedI heard you've been missin' meYou've been tellin' people things you shouldn't beLike when we creep out when she ain't aroundHaven't you heard the rumours? (Bless your soul)[Pre-Chorus]Bless your soul, you've got your head in the cloudsYou made a fool out of me and, boy, you're bringin' me downYou made my heart melt, yet I'm cold to the coreBut rumour has it, I'm the one you're leaving her for"
12eMQUn2GzfsfsQLH53M19,Scream,Usher,['Usher'],0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,4,235,2012,"[Intro]Usher, babyYeah, yeahDid it againAnd this time I'ma make you scream (Usher)Yeah, man[Verse 1]I see you over there, so hypnoticThinking 'bout what I'd do to that bodyI'd get you like ooh baby, baby, ooh baby, babyOoh baby, baby, ooh baby, babyGot no drink in my hand, but I'm wastedGetting drunk off the thought of you nakedI get you like ooh baby, baby, ooh baby, babyOoh baby, baby, ooh baby, baby[Pre-Chorus]And I try to fight it, to fight itBut you're so magnetic, magneticGot one life, just live it, just live itNow relax and get on your back[Chorus]If you wanna scream, “yeah”Let me know and I'll take you thereGet you going like ooh baby, baby, ooh baby, babyOoh baby, baby, ooh babyIf you want it done rightHope you're ready to go all nightGet you going like ooh baby, baby, ooh baby, babyOoh baby, baby, ooh babyIf you wanna scream (Yeah, c'mon)"
6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),Kelly Clarkson,['Kelly Clarkson'],0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,4,222,2012,None
5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,Ellie Goulding,['Ellie Goulding'],0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,4,211,2012,None
6MAdEUilV2p9RQUqE5bMAK,Domino,Jessie J,['Jessie J'],0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977,4,232,2012,"[Verse 1]I'm feeling sexy and freeLike glitter's raining on meYou're like a shot of pure goldI think I'm 'bout to explode[Refrain]I can taste the tension like a cloud of smoke in the airNow I'm breathing like I'm running 'cause you're taking me thereDon't you know?You spin me out of control[Pre-Chorus](Ooh-ooh-ooh-ooh)We can do this all nightDamn, this love is skin tightBaby, come on(Ooh-ooh-ooh-ooh)Boom me like a bass drum, sparking up a rhythmBaby, come on(Ooh-ooh-ooh-ooh)[Chorus]Rock my world until the sunlightMake this dream the best I've ever knownDirty dancing in the moonlightTake me down like I'm a dominoEvery second is a highlightWhen we touch, don't ever let me goDirty dancing in the moonlightTake me down like I'm a domino[Verse 2]You got me losing my mindMy heart beats out of timeI'm seeing Hollywood starsYou strum me like a guitar"
1EAgPzRbK9YmdOESSMUm6P,Home,Phillip Phillips,['Phillip Phillips'],0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4,210,2012,"[Verse]Hold on, to me as we goAs we roll down this unfamiliar roadAnd although this wave (Wave) is stringing us alongJust know you're not alone'Cause I'm gonna make this place your home[Pre-Chorus]Settle down, it'll all be clearDon't pay no mind to the demonsThey fill you with fearThe trouble, it might drag you downIf you get lost, you can always be found[Chorus]Just know you're not alone'Cause I'm gonna make this place your homeOoh-ooh, ooh-ooh, ooh-ooh-ooh-oohOoh-ooh, ooh-ooh-ooh, oohAhh-ahh, ahh, ahh-ahh-ahhAhh-ahh, ahh-ahh, ahhOoh-ooh, ooh-ooh, ooh-ooh-ooh-oohOoh-ooh, ooh-ooh-ooh, ooh[Pre-Chorus]Settle down, it'll all be clearDon't pay no mind to the demonsThey fill you with fearThe trouble it might drag you downIf you get lost, you can always be found[Chorus]Just know you're not alone'Cause I'm gonna make this place your homeAhh-ahh, ahh, ahh-ahh-ahhAhh-ahh, ahh-ahh, ahhOoh-ooh, ooh-ooh, ooh-ooh-ooh-oohOoh-ooh, ooh-ooh-ooh, ooh[Outro]Ooh-ooh, ooh-ooh, ooh-ooh-ooh-oohOoh-ooh, ooh-ooh-ooh, oohOoh-ooh, ooh-ooh-ooh, ooh"
4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),Calvin Harris,"['Calvin Harris', 'Ne-Yo']",0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,4,233,2012,None
3WD91HQDBIavSapet3ZpjG,Video Games,Lana Del Rey,['Lana Del Rey'],0.39,0.252,6,-9.666,0,0.0298,0.808,0.0,0.0887,0.181,122.053,4,282,2012,"[Verse 1]Swingin' in the backyard, pull up in your fast carWhistlin' my nameOpen up a beer and you say, ""Get over hereAnd play a video game""I'm in his favorite sundress, watching me get undressedTake that body downtownI say, ""You the bestest,"" lean in for a big kissPut his favorite perfume onGo play a video game[Pre-Chorus]It's you, it's you, it's all for youEverything I doI tell you all the time[Chorus]Heaven is a place on Earth with youTell me all the things you wanna doI heard that you like the bad girls, honeyIs that true?It's better than I ever even knewThey say that the world was built for twoOnly worth living if somebody is loving youAnd baby, now, you doHmm, mmm[Verse 2]Singin' in the old bars, swinging with the old starsLivin' for the fameKissin' in the blue dark, playing pool and wild dartsAnd video gamesHe holds me in his big arms, drunk and I am seeing starsThis is all I think ofWatchin' all our friends fall in and out of Old Paul'sThis is my idea of funPlaying video games"
6E11E0lT5Zy7yb6iT3y8DN,Want U Back,Cher Lloyd,['Cher Lloyd'],0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,4,215,2012,"[Intro]Uh!Mmm, yeahLa-la-la-la-la-ah (Ha-ha)Uh![Verse 1]Hey, boy, you never had much gameThought I needed to upgradeSo I went and walked away-way-way (Uh!)Now I see you've been hangin' outWith that other girl in townLookin' like a pair of clowns, clowns, clowns (Uh!)[Pre-Chorus]Remember all the things that you and I did first?And now you're doing them with herRemember all the things that you and I did first?You got me, got me like this (Uh!)And now you're taking her to every restaurant?And everywhere we went, come on!And now you're taking her to every restaurant?You got me, got me like this (Uh!)[Chorus]Boy, you can say anythin' you wannaI don't give a ""shh"", no one else can have yaI want you back, I want you backWan-want you, want you back (Uh!)I broke it off thinkin' you'd be cryin'Now I feel like ""shh"", lookin' at you flyin'I want you back, I want you backWan-want you, want you back (Uh!)[Verse 2]Please, this ain't even jealousy (Hello, J)She ain't got a thing on me (A thing on me)Tryna rock them ugly, jeans, jeans, jeans (Uh!)You clearly didn't think this through (Yeah, yeah)If what I've been told is true (Is it true?)You'll be crawlin' back like, boo-hoo-hoo (Uh!)"
5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,Nicki Minaj,['Nicki Minaj'],0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,4,206,2012,"[Chorus]Oh, oh, ohCome fill my glass up a little moreWe 'bout to get up and burn this floorYou know we gettin' hotter and hotterSexy and hotter, let's shut it down (Uh)[Verse 1]Yo, what I gotta do to show these girls that I own 'em?Some call me Nicki and some call me RomanSkeeza, please, I'm in Ibiza, woahGiuseppe Zanotti, my own sneakerSexy, sexy, that’s all I doIf you need a bad bitch, let me call a fewPumps on and them little mini-skirts is outI see some good girls, I'ma turn 'em outOkay, bottle, sip, bottle, guzzleI'm a bad bitch, no muzzle, eh?Bottle, sip, bottle, guzzleI'm a bad bitch, no muzzle, let's go[Pre-Chorus]Music makes me high[Chorus]Oh, oh, ohCome fill my glass up a little moreWe 'bout to get up and burn this floorYou know we gettin' hotter and hotterSexy and hotter, let's shut it downPound the alarm[Drop]Pound the alarm[Verse 2]I wanna do it for the night, nightSo get me now and knock this overI wanna do it like you like, likeCome get me, baby, we're not gettin' youngerI just want you tonight-nightBaby, we won't do it for life, life, oh[Pre-Chorus]Music makes me high[Chorus]Oh, oh, ohCome fill my glass up a little moreWe 'bout to get up and burn this floorYou know we gettin' hotter and hotterSexy and hotter, let's shut it downPound the alarm"
28GUjBGqZVcAV4PHSYzkj2,So Good,B.o.B,['B.o.B'],0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,4,213,2012,None
